,imdb_id,title,mpaa_rating,runtime,genre,star_rating
1135,tt2120120,Pixels,PG-13,105 min,"Action, Comedy, Sci-Fi",5.5
1136,tt2291540,My Friend Dahmer,R,107 min,"Biography, Drama",6.2
1137,tt1226229,Get Him to the Greek,R,109 min,"Comedy, Music",6.4
1138,tt1706593,Chronicle,PG-13,84 min,"Drama, Sci-Fi, Thriller",7.0
1139,tt2119543,The House with a Clock in Its Walls,PG,105 min,"Comedy, Family, Fantasy",6.0
1140,tt0409847,Cowboys & Aliens,PG-13,119 min,"Action, Sci-Fi, Thriller",6.0
1141,tt3797868,The Choice,PG-13,111 min,"Drama, Romance",6.6
1142,tt2848292,Pitch Perfect 2,PG-13,115 min,"Comedy, Music",6.4
1143,tt3201640,Extinction,TV-MA,95 min,"Action, Drama, Sci-Fi",5.8
1144,tt0462335,High-Rise,R,119 min,"Drama, Sci-Fi",5.6
1145,tt4622512,Battle of the Sexes,PG-13,121 min,"Biography, Comedy, Drama",6.7
1146,tt6304046,Thelma,Not Rated,116 min,"Drama, Fantasy, Horror",7.0
1147,tt8535180,Kill Chain,R,91 min,"Action, Thriller",5.0
1148,tt4281724,Terrifier,Unrated,82 min,"Horror, Thriller",5.6
1149,tt1033575,The Descendants,R,115 min,"Comedy, Drama",7.3
1150,tt6288124,"Don't Worry, He Won't Get Far on Foot",R,114 min,"Biography, Comedy, Drama",6.9
1151,tt0989757,Dear John,PG-13,108 min,"Drama, Romance, War",6.3
1152,tt1206543,Out of the Furnace,R,116 min,"Action, Crime, Drama",6.8
1153,tt3332064,Pan,PG,111 min,"Adventure, Comedy, Family",5.7
1154,tt5666304,The Little Hours,R,90 min,"Comedy, Romance",5.8
1155,tt1489889,Central Intelligence,PG-13,107 min,"Action, Comedy, Crime",6.3
1156,tt3169706,Pride,R,119 min,"Biography, Comedy, Drama",7.8
1157,tt7200946,"Oh, Ramona!",NaN,109 min,"Comedy, Romance",4.9
1158,tt1308728,The Happytime Murders,R,91 min,"Action, Comedy, Crime",5.4
1159,tt8836988,Avengement,NaN,90 min,"Action, Crime, Thriller",6.5
1160,tt1702439,Safe Haven,PG-13,115 min,"Drama, Romance, Thriller",6.7
1161,tt2294449,22 Jump Street,R,112 min,"Action, Comedy, Crime",7.0
1162,tt2568862,Going in Style,PG-13,96 min,"Comedy, Crime",6.6
1163,tt4537896,White Boy Rick,R,111 min,"Crime, Drama",6.4
1164,tt0892791,Shrek Forever After,PG,93 min,"Animation, Adventure, Comedy",6.3
1165,tt1950235,Let It Snow,PG-13,92 min,"Comedy, Romance",5.8
1166,tt7946422,Prospect,R,100 min,"Drama, Sci-Fi, Thriller",6.2
1167,tt1753383,A Dog's Purpose,PG,100 min,"Adventure, Comedy, Drama",7.2
1168,tt7584702,Awake,Not Rated,92 min,"Action, Crime, Thriller",4.9
1169,tt1371150,This Is Where I Leave You,R,103 min,"Comedy, Drama",6.6
1170,tt1272878,2 Guns,R,109 min,"Action, Comedy, Thriller",6.7
1171,tt2209418,Before Midnight,R,109 min,"Drama, Romance",7.9
1172,tt2537176,I Spit on Your Grave 2,R,106 min,"Horror, Thriller",5.7
1173,tt2140373,Saving Mr. Banks,PG-13,125 min,"Biography, Comedy, Drama",7.5
1174,tt2377322,Deliver Us from Evil,R,118 min,"Horror, Mystery, Thriller",6.2
1175,tt4758646,War Machine,TV-MA,122 min,"Comedy, Drama, War",6.0
1176,tt4565520,The Layover,R,88 min,"Comedy, Romance",4.7
1177,tt6182908,Smallfoot,PG,96 min,"Animation, Adventure, Comedy",6.6
1178,tt4385888,20th Century Women,R,119 min,"Comedy, Drama",7.3
1179,tt0955308,Robin Hood,PG-13,140 min,"Action, Drama, History",6.6
1180,tt1714206,The Spectacular Now,R,95 min,"Comedy, Drama, Romance",7.1
1181,tt2649554,Midnight Special,PG-13,112 min,"Drama, Mystery, Sci-Fi",6.6
1182,tt4954522,Raw,R,99 min,"Drama, Horror",7.0
1183,tt0481499,The Croods,PG,98 min,"Animation, Action, Adventure",7.2
1184,tt2637276,Ted 2,R,115 min,Comedy,6.3
1185,tt2692250,Night at the Museum: Secret of the Tomb,PG,98 min,"Adventure, Comedy, Family",6.2
1186,tt6738136,Revenge,R,108 min,"Action, Horror, Thriller",6.3
1187,tt7464188,In Fabric,R,118 min,"Comedy, Horror",6.3
1188,tt0837562,Hotel Transylvania,PG,91 min,"Animation, Comedy, Family",7.1
1189,tt7967412,Quien a hierro mata,TV-MA,107 min,"Drama, Thriller",6.6
1190,tt10627720,Ne Zha,Not Rated,110 min,"Animation, Action, Adventure",7.6
1191,tt1291566,The Vanishing of Sidney Hall,R,119 min,"Drama, Mystery, Romance",6.9
1192,tt6971752,Shubh Mangal Savdhan,Not Rated,119 min,"Comedy, Romance",6.9
1193,tt1001526,Megamind,PG,95 min,"Animation, Action, Comedy",7.2
1194,tt1491044,The Iceman,R,106 min,"Biography, Crime, Drama",6.8
1195,tt6198946,The Hole in the Ground,R,90 min,"Drama, Horror, Mystery",5.7
1196,tt7533152,The Boy Who Harnessed the Wind,TV-PG,113 min,Drama,7.6
1197,tt7598076,Curiosa,NaN,107 min,"Drama, History",5.4
1198,tt4769836,The Do-Over,TV-MA,108 min,"Action, Adventure, Comedy",5.7
1199,tt6495770,Action Point,R,85 min,Comedy,5.1
1200,tt1636826,Project X,R,88 min,Comedy,6.6
1201,tt5301662,Marshall,PG-13,118 min,"Biography, Crime, Drama",7.2
1202,tt5649108,Thoroughbreds,R,92 min,"Crime, Drama, Thriller",6.7
1203,tt1220634,Resident Evil: Afterlife,R,96 min,"Action, Adventure, Horror",5.8
1204,tt2126357,Second Act,PG-13,103 min,"Comedy, Drama, Romance",5.8
1205,tt1433108,Faster,R,98 min,"Action, Crime, Drama",6.4
1206,tt1355683,Black Mass,R,123 min,"Biography, Crime, Drama",6.9
1207,tt1502404,Drive Angry,R,104 min,"Action, Fantasy, Thriller",5.4
1208,tt6904272,The Negotiation,Not Rated,114 min,"Action, Crime, Thriller",6.5
1209,tt2056771,A Bigger Splash,R,125 min,"Drama, Thriller",6.4
1210,tt6938828,At Eternity's Gate,PG-13,111 min,"Biography, Drama",6.9
1211,tt1648186,Fisherman's Friends,PG-13,112 min,"Comedy, Drama, Music",6.9
1212,tt1034314,Iron Sky,R,93 min,"Action, Adventure, Comedy",5.9
1213,tt7059844,Dabangg 3,Not Rated,160 min,"Action, Comedy, Musical",3.4
1214,tt3774114,Snowden,R,134 min,"Biography, Crime, Drama",7.3
1215,tt1528100,Exodus: Gods and Kings,PG-13,150 min,"Action, Drama, Fantasy",6.0
1216,tt9608818,The Friend,NaN,124 min,Drama,7.4
1217,tt3014866,Criminal,R,113 min,"Action, Crime, Drama",6.3
1218,tt4540710,Miss Sloane,R,132 min,"Drama, Thriller",7.5
1219,tt6513656,Escape Plan 2: Hades,R,96 min,"Action, Crime, Mystery",3.8
1220,tt6910006,End of Sentence,NaN,96 min,Drama,7.4
1221,tt1666801,The Duff,PG-13,101 min,"Comedy, Romance",6.5
1222,tt4468740,Paddington 2,PG,103 min,"Adventure, Comedy, Family",7.8
1223,tt6857166,Book Club,PG-13,104 min,"Comedy, Drama, Romance",6.1
1224,tt1038686,Legion,R,100 min,"Action, Adventure, Fantasy",5.2
1225,tt1205537,Jack Ryan: Shadow Recruit,PG-13,105 min,"Action, Drama, Thriller",6.2
1226,tt1465522,Tucker and Dale vs Evil,R,89 min,"Comedy, Horror",7.5
1227,tt1608290,Zoolander 2,PG-13,101 min,"Action, Adventure, Comedy",4.7
1228,tt7042862,The Man Who Killed Hitler and Then the Bigfoot,Not Rated,98 min,"Adventure, Drama, Sci-Fi",5.6
1229,tt1682180,Stoker,R,99 min,"Drama, Thriller",6.8
1230,tt2132285,The Bling Ring,R,90 min,"Biography, Crime, Drama",5.6
1231,tt2334873,Blue Jasmine,PG-13,98 min,Drama,7.3
1232,tt4573516,Sleight,R,89 min,"Action, Drama, Sci-Fi",5.9
1233,tt1588173,Warm Bodies,PG-13,98 min,"Comedy, Horror, Romance",6.9
1234,tt7957694,The Last Summer,TV-14,109 min,Comedy,5.5
1235,tt2368619,Bastille Day,R,92 min,"Action, Crime, Drama",6.3
1236,tt3120280,Sierra Burgess Is a Loser,PG-13,105 min,"Comedy, Drama, Romance",5.9
1237,tt2268016,Magic Mike XXL,R,115 min,"Comedy, Drama, Music",5.6
1238,tt1020072,Selma,PG-13,128 min,"Biography, Drama, History",7.5
1239,tt5592796,Driven,R,113 min,"Biography, Drama, Thriller",6.3
1240,tt3086442,Goodnight Mommy,R,99 min,"Horror, Mystery, Thriller",6.7
1241,tt6483364,Teen Spirit,PG-13,93 min,"Drama, Music",6.1
1242,tt1321870,Gangster Squad,R,113 min,"Action, Crime, Drama",6.7
1243,tt7025388,Abigail,NaN,110 min,"Adventure, Fantasy",5.4
1244,tt1855325,Resident Evil: Retribution,R,95 min,"Action, Horror, Sci-Fi",5.4
1245,tt10091268,Lock & Key,NaN,97 min,Action,4.6
1246,tt1322269,August: Osage County,R,121 min,"Comedy, Drama",7.2
1247,tt1217613,Battle Los Angeles,PG-13,116 min,"Action, Sci-Fi",5.7
1248,tt3172532,The Diary of a Teenage Girl,R,102 min,"Comedy, Drama, Romance",6.9
1249,tt5304992,Set It Up,TV-14,105 min,"Comedy, Romance",6.5
1250,tt5886440,Marrowbone,R,110 min,"Drama, Horror, Mystery",6.6
1251,tt9801736,"A White, White Day",NaN,109 min,Drama,7.1
1252,tt2888046,Yip Man 3,PG-13,105 min,"Action, Biography, Drama",7.1
1253,tt6816388,The Dustwalker,NaN,NaN,"Drama, Sci-Fi, Thriller",4.3
1254,tt1555064,Country Strong,PG-13,117 min,"Drama, Music",6.3
1255,tt1623205,Oz the Great and Powerful,PG,130 min,"Adventure, Family, Fantasy",6.3
1256,tt1615147,Margin Call,R,107 min,"Drama, Thriller",7.1
1257,tt1327194,The Lucky One,PG-13,101 min,"Drama, Mystery, Romance",6.5
1258,tt7670212,The Golden Glove,Not Rated,115 min,"Crime, Drama, Horror",6.7
1259,tt1403144,Come Undone,Unrated,126 min,"Drama, Romance",6.0
1260,tt1336608,Rock of Ages,PG-13,123 min,"Comedy, Drama, Musical",5.9
1261,tt7645122,Plus One,Not Rated,98 min,"Comedy, Drama, Romance",6.6
1262,tt0938330,Silent Hill: Revelation,R,95 min,Horror,5.0
1263,tt1403241,Wolves,R,91 min,"Action, Fantasy, Horror",5.3
1264,tt4799066,Midnight Sun,PG-13,91 min,"Drama, Romance",6.6
1265,tt4712086,Love Is Blind,NaN,89 min,"Comedy, Drama",4.8
1266,tt1601913,The Grey,R,117 min,"Action, Adventure, Drama",6.8
1267,tt3705412,Deathgasm,Not Rated,86 min,"Action, Comedy, Horror",6.3
1268,tt9021234,The Legend of 5 Mile Cave,NaN,90 min,Western,5.3
1269,tt1313092,Animal Kingdom,R,113 min,"Crime, Drama",7.3
1270,tt1606378,A Good Day to Die Hard,R,98 min,"Action, Thriller",5.3
1271,tt1528071,Horns,R,120 min,"Crime, Drama, Fantasy",6.5
1272,tt5323662,A Silent Voice: The Movie,Not Rated,130 min,"Animation, Drama, Family",8.2
1273,tt1334260,Never Let Me Go,R,103 min,"Drama, Romance, Sci-Fi",7.1
1274,tt1881109,Zeroville,R,96 min,"Comedy, Drama",4.6
1275,tt5617916,Airplane Mode,TV-MA,80 min,Comedy,4.8
1276,tt5592248,The Beguiled,R,93 min,"Drama, Thriller",6.3
1277,tt2910904,The Dressmaker,R,119 min,"Comedy, Drama",7.1
1278,tt3488710,The Walk,PG,123 min,"Adventure, Biography, Drama",7.3
1279,tt1323045,Frozen,R,93 min,"Adventure, Drama, Thriller",6.1
1280,tt1639084,Tallulah,NaN,111 min,"Comedy, Drama, Romance",6.7
1281,tt3294200,The Falling,Not Rated,102 min,"Drama, Mystery, Thriller",5.4
1282,tt5437928,Colette,R,111 min,"Biography, Drama, History",6.7
1283,tt2884206,I Origins,R,106 min,"Drama, Romance, Sci-Fi",7.4
1284,tt1860213,Dirty Grandpa,R,102 min,Comedy,5.9
1285,tt3960412,Popstar: Never Stop Never Stopping,R,87 min,"Comedy, Music",6.7
1286,tt4827922,The Parts You Lose,NaN,93 min,"Action, Drama, Thriller",5.4
1287,tt2404463,The Heat,R,117 min,"Action, Comedy, Crime",6.6
1288,tt1602613,Only God Forgives,R,90 min,"Action, Crime, Drama",5.7
1289,tt8019694,Frankie,PG-13,100 min,Drama,5.4
1290,tt3564472,Girls Trip,R,122 min,"Adventure, Comedy, Drama",6.2
1291,tt1791687,Without,NaN,88 min,Drama,5.9
1292,tt1226273,Edge of Darkness,R,117 min,"Crime, Drama, Mystery",6.6
1293,tt1966359,Father Figures,R,113 min,"Comedy, Drama",5.5
1294,tt1365048,3D Yuk po tuen: Gik lok bo gam,Not Rated,129 min,"Comedy, Drama",4.3
1295,tt0810922,Take Me Home Tonight,R,97 min,"Comedy, Drama, Romance",6.3
1296,tt6195094,Incident in a Ghostland,Not Rated,91 min,"Drama, Horror, Mystery",6.4
1297,tt6135348,BPM (Beats Per Minute),Not Rated,143 min,Drama,7.4
1298,tt1596346,Soul Surfer,PG,112 min,"Biography, Drama, Family",7.0
1299,tt3567288,The Visit,PG-13,94 min,"Horror, Mystery, Thriller",6.2
1300,tt2005374,The Frozen Ground,R,105 min,"Crime, Drama, Thriller",6.4
1301,tt8337320,The Last Vermeer,R,117 min,Drama,6.7
1302,tt1657507,Colombiana,PG-13,108 min,"Action, Drama, Thriller",6.4
1303,tt1486834,The F Word,PG-13,98 min,"Comedy, Romance",6.8
1304,tt2378507,The Glass Castle,PG-13,127 min,"Biography, Drama",7.1
1305,tt3165612,Sleeping with Other People,R,101 min,"Comedy, Drama, Romance",6.5
1306,tt2004420,Neighbors,R,97 min,Comedy,6.3
1307,tt5710514,I Don't Feel at Home in This World Anymore.,TV-MA,93 min,"Comedy, Crime, Drama",6.9
1308,tt2854394,Hot Bot,Not Rated,86 min,"Comedy, Sci-Fi",3.3
1309,tt7976208,The Haunting of Sharon Tate,R,94 min,"Crime, Drama, Horror",2.8
1310,tt1438176,Fright Night,R,106 min,"Comedy, Horror",6.3
1311,tt1234719,Red Dawn,PG-13,93 min,"Action, Adventure, Crime",5.4
1312,tt4255304,The Void,Not Rated,90 min,"Horror, Mystery, Sci-Fi",5.8
1313,tt6643972,Triple Threat,R,96 min,"Action, Thriller",5.5
1314,tt1014763,Child 44,R,137 min,"Crime, Drama, History",6.5
1315,tt1564777,Fallen,PG-13,91 min,"Drama, Fantasy, Romance",5.4
1316,tt1482459,The Lorax,PG,86 min,"Animation, Adventure, Comedy",6.4
1317,tt4501244,Why Him?,R,111 min,Comedy,6.2
1318,tt7589524,Aniara,R,106 min,"Drama, Sci-Fi",6.2
1319,tt2752200,Young & Beautiful,Not Rated,95 min,"Drama, Romance",6.7
1320,tt6246534,Miss Virginia,TV-14,102 min,Drama,6.2
1321,tt1823664,Annie,PG,118 min,"Comedy, Drama, Family",5.3
1322,tt7054636,Tyler Perry's A Madea Family Funeral,PG-13,109 min,Comedy,4.4
1323,tt2140379,Self/less,PG-13,117 min,"Action, Mystery, Sci-Fi",6.5
1324,tt6474040,Stockholm,R,92 min,"Biography, Comedy, Crime",6.1
1325,tt6781982,Night School,PG-13,111 min,Comedy,5.6
1326,tt1231587,Hot Tub Time Machine,R,101 min,"Comedy, Sci-Fi",6.4
1327,tt6257174,The Miseducation of Cameron Post,Not Rated,91 min,Drama,6.6
1328,tt6515910,The Kindness of Strangers,Not Rated,112 min,Drama,5.4
1329,tt5719700,Home Again,PG-13,97 min,"Comedy, Drama, Romance",5.8
1330,tt5607096,"Juliet, Naked",R,97 min,"Comedy, Drama, Music",6.6
1331,tt1714203,Piranha 3DD,R,83 min,"Comedy, Horror",3.7
1332,tt1924396,The Best Offer,R,131 min,"Crime, Drama, Mystery",7.8
1333,tt7422822,Greener Grass,Unrated,95 min,Comedy,6.3
1334,tt1517260,The Host,PG-13,125 min,"Action, Adventure, Drama",5.9
1335,tt2358891,The Great Beauty,Not Rated,141 min,Drama,7.8
1336,tt9419834,Secret Obsession,TV-14,97 min,"Drama, Mystery, Thriller",4.3
1337,tt5541240,To the Bone,TV-MA,107 min,Drama,6.8
1338,tt6198246,The Great War,R,108 min,"Drama, War",3.3
1339,tt3522806,Mechanic: Resurrection,R,98 min,"Action, Adventure, Thriller",5.7
1340,tt5001754,Braven,R,94 min,"Action, Drama",6.1
1341,tt2513074,Billy Lynn's Long Halftime Walk,R,113 min,"Action, Drama, Sport",6.2
1342,tt2193215,The Counselor,R,117 min,"Crime, Drama, Thriller",5.3
1343,tt4776998,The Promise,PG-13,133 min,"Action, Adventure, Drama",5.9
1344,tt2103267,Adoration,R,112 min,"Drama, Romance",6.2
1345,tt3704700,Brain on Fire,PG-13,88 min,"Biography, Drama",6.6
1346,tt0795461,Scary Movie 5,PG-13,86 min,Comedy,3.5
1347,tt1464763,Mute,TV-MA,126 min,"Mystery, Sci-Fi, Thriller",5.4
1348,tt3416744,The End of the Tour,R,106 min,"Biography, Drama",7.3
1349,tt7319822,Saving Zoë,R,95 min,"Crime, Drama, Mystery",5.1
1350,tt0477080,Unstoppable,PG-13,98 min,"Action, Thriller",6.8
1351,tt2387499,Keeping Up with the Joneses,PG-13,105 min,"Action, Comedy",5.9
1352,tt4411596,My Cousin Rachel,PG-13,106 min,"Drama, Mystery, Romance",6.0
1353,tt6760876,Wasp Network,NaN,123 min,Thriller,5.5
1354,tt1401152,Unknown,PG-13,113 min,"Action, Mystery, Thriller",6.8
1355,tt1686821,Vampire Academy,PG-13,104 min,"Action, Comedy, Drama",5.5
1356,tt4859168,Then Came You,NaN,97 min,"Adventure, Comedy, Drama",7.0
1357,tt6116856,The Night Comes for Us,TV-MA,121 min,"Action, Thriller",7.0
1358,tt6612946,Changeland,R,86 min,"Comedy, Drama",5.7
1359,tt5360996,Mary Magdalene,R,120 min,"Biography, Drama",5.8
1360,tt0485985,Red Tails,PG-13,125 min,"Action, Drama, History",5.9
1361,tt1092026,Paul,R,104 min,"Adventure, Comedy, Sci-Fi",7.0
1362,tt1034389,The Eagle,PG-13,114 min,"Action, Adventure, Drama",6.2
1363,tt5466186,7 Days in Entebbe,PG-13,107 min,"Action, Drama, History",5.8
1364,tt6156138,37 sekanzu,NaN,115 min,Drama,7.4
1365,tt8956872,Valhalla,NaN,105 min,"Adventure, Fantasy, Thriller",6.3
1366,tt5929754,Wildlife,PG-13,105 min,Drama,6.9
1367,tt7349896,Inherit the Viper,R,90 min,"Crime, Drama, Thriller",5.0
1368,tt1712261,Triple 9,R,115 min,"Action, Crime, Thriller",6.3
1369,tt4139124,Keanu,R,100 min,"Action, Comedy, Crime",6.3
1370,tt6133130,Professor Marston & the Wonder Women,R,108 min,"Biography, Drama",7.1
1371,tt1764234,Killing Them Softly,R,97 min,"Crime, Drama, Thriller",6.2
1372,tt1781827,Hands of Stone,R,111 min,"Biography, Drama, Sport",6.6
1373,tt5516328,Ghost Stories,Not Rated,98 min,"Drama, Horror",6.4
1374,tt4131496,The Vanishing,R,107 min,"Crime, Drama, Mystery",5.8
1375,tt3860916,Cargo,TV-MA,105 min,"Drama, Horror, Sci-Fi",6.3
1376,tt3716530,Elle,R,130 min,"Crime, Drama, Thriller",7.1
1377,tt1599348,Safe House,R,115 min,"Action, Thriller",6.7
1378,tt6390668,Invisible Life,R,139 min,Drama,8.1
1379,tt1559547,Beautiful Creatures,PG-13,124 min,"Drama, Fantasy, Romance",6.1
1380,tt0900387,Suite Française,NaN,107 min,"Drama, Romance, War",7.0
1381,tt5978724,My Days of Mercy,R,108 min,"Drama, Romance",6.3
1382,tt6205872,Assassination Nation,R,108 min,"Action, Comedy, Crime",5.9
1383,tt5690360,Slender Man,PG-13,93 min,"Horror, Mystery, Thriller",3.2
1384,tt3541524,Line of Duty,R,98 min,"Action, Crime, Thriller",5.2
1385,tt8361028,Cam,TV-MA,94 min,"Horror, Mystery, Thriller",5.9
1386,tt11529348,5Gang: Un Altfel de Craciun,NaN,100 min,"Action, Comedy",1.4
1387,tt3544112,Sing Street,PG-13,106 min,"Comedy, Drama, Music",7.9
1388,tt8415352,The Murder of Nicole Brown Simpson,R,82 min,"Crime, Thriller",1.9
1389,tt5479616,Amar,NaN,105 min,"Drama, Romance",5.3
1390,tt6421110,Proud Mary,R,89 min,"Action, Crime, Drama",4.9
1391,tt1690953,Despicable Me 2,PG,98 min,"Animation, Adventure, Comedy",7.3
1392,tt3835080,31,R,102 min,"Horror, Thriller",5.1
1393,tt1791682,While We're Young,R,97 min,"Comedy, Drama, Mystery",6.3
1394,tt1985949,Angry Birds,PG,97 min,"Animation, Action, Adventure",6.3
1395,tt6772524,Trouble,NaN,87 min,"Animation, Comedy, Family",6.5
1396,tt7491732,Nesting Dolls,NaN,103 min,Thriller,5.3
1397,tt2125435,Beasts of the Southern Wild,PG-13,93 min,"Adventure, Drama, Fantasy",7.3
1398,tt8964214,Olympic Dreams,PG-13,85 min,"Comedy, Romance, Sport",5.4
1399,tt4714782,Personal Shopper,R,105 min,"Drama, Horror, Mystery",6.1
1400,tt4103724,Forever My Girl,PG,108 min,"Drama, Music, Romance",6.7
1401,tt5397194,Anon,TV-MA,100 min,"Crime, Drama, Mystery",6.1
1402,tt3118452,Circle,Not Rated,87 min,"Drama, Horror, Mystery",6.0
1403,tt8085790,Little,PG-13,109 min,"Comedy, Fantasy, Romance",5.4
1404,tt0963966,The Sorcerer's Apprentice,PG,109 min,"Action, Adventure, Family",6.1
1405,tt0376136,The Rum Diary,R,119 min,"Comedy, Drama",6.2
1406,tt3874544,The Boss Baby,PG,97 min,"Animation, Adventure, Comedy",6.3
1407,tt6742252,The Guilty,R,85 min,"Crime, Drama, Thriller",7.5
1408,tt2024469,Non-Stop,PG-13,106 min,"Action, Mystery, Thriller",6.9
1409,tt1327773,The Butler,PG-13,132 min,"Biography, Drama",7.2
1410,tt6494418,Siberia,R,104 min,"Crime, Romance, Thriller",4.3
1411,tt1645131,Romeo & Juliet,PG-13,118 min,"Drama, Romance",5.8
1412,tt1411697,The Hangover Part II,R,102 min,Comedy,6.4
1413,tt7374926,Proxima,NaN,107 min,"Action, Drama",6.7
1414,tt5097410,Noelle,G,100 min,"Comedy, Family, Fantasy",6.2
1415,tt7745068,My Hero Academia: Two Heroes,PG-13,96 min,"Animation, Action, Adventure",7.6
1416,tt0903657,Love & Mercy,PG-13,121 min,"Biography, Drama, Music",7.4
1417,tt0472399,The Mechanic,R,93 min,"Action, Thriller",6.6
1418,tt1335975,47 Ronin,PG-13,128 min,"Action, Drama, Fantasy",6.2
1419,tt1321509,Death at a Funeral,R,92 min,Comedy,5.7
1420,tt2023587,Mama,PG-13,100 min,"Horror, Thriller",6.2
1421,tt1365050,Beasts of No Nation,Not Rated,137 min,"Drama, War",7.7
1422,tt4669296,Lords of Chaos,R,118 min,"Biography, Drama, Horror",6.5
1423,tt5000984,French Toast,NaN,87 min,Romance,5.5
1424,tt1013743,Knight and Day,PG-13,109 min,"Action, Adventure, Comedy",6.3
1425,tt3286052,The Blackcoat's Daughter,R,93 min,"Horror, Mystery, Thriller",5.9
1426,tt1999995,Would You Rather,Not Rated,93 min,"Horror, Thriller",5.7
1427,tt5294522,Dreamland,NaN,98 min,"Drama, Thriller",6.5
1428,tt8359842,It Must Be Heaven,NaN,97 min,Comedy,7.1
1429,tt10883506,A Sun,NaN,156 min,"Crime, Drama",7.7
1430,tt2937696,Everybody Wants Some!!,R,117 min,Comedy,6.9
1431,tt3321300,MI-5,R,104 min,"Action, Drama, Thriller",6.2
1432,tt2361317,Live by Night,R,129 min,"Action, Crime, Drama",6.4
1433,tt2975578,The Purge: Anarchy,R,103 min,"Action, Horror, Sci-Fi",6.4
1434,tt1674771,Entourage,R,104 min,Comedy,6.6
1435,tt10525174,Narco Soldiers,NaN,94 min,Action,3.1
1436,tt3687186,Heaven Knows What,R,97 min,Drama,6.7
1437,tt5523010,The Nutcracker and the Four Realms,PG,99 min,"Adventure, Family, Fantasy",5.5
1438,tt1731701,Barely Lethal,PG-13,96 min,"Action, Adventure, Comedy",5.4
1439,tt2039338,Flatliners,PG-13,109 min,"Drama, Horror, Mystery",5.2
1440,tt0455407,The Crazies,R,101 min,"Horror, Thriller",6.5
1441,tt2884018,Macbeth,R,113 min,"Drama, History, War",6.6
1442,tt7026672,Every Day,PG-13,97 min,"Drama, Fantasy, Romance",6.4
1443,tt9614440,Mickey and the Bear,R,88 min,Drama,6.5
1444,tt8228288,The Platform,NaN,94 min,"Horror, Sci-Fi, Thriller",7.2
1445,tt4019560,Exposed,R,102 min,"Crime, Drama, Mystery",4.3
1446,tt4073790,The Darkest Minds,PG-13,104 min,"Action, Adventure, Drama",5.7
1447,tt5774450,Summer of 84,Not Rated,105 min,"Drama, Horror, Mystery",6.7
1448,tt8342680,The Burnt Orange Heresy,R,99 min,"Action, Drama, Thriller",5.7
1449,tt3246874,Wish Man,Not Rated,107 min,Biography,7.2
1450,tt1527788,The Man from Nowhere,R,119 min,"Action, Drama, Thriller",7.8
1451,tt3612616,Mommy,R,139 min,Drama,8.1
1452,tt9052870,Chhichhore,NaN,143 min,"Comedy, Drama",8.1
1453,tt2582784,Flower,R,90 min,"Comedy, Drama",6.0
1454,tt4226388,Victoria,Not Rated,138 min,"Crime, Drama, Romance",7.7
1455,tt2370248,Short Term 12,R,96 min,Drama,8.0
1456,tt3317234,"Game Over, Man!",TV-MA,101 min,"Action, Comedy",5.4
